"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"12.06.2012","Tue","0.15950","0.19260","0.24075","0.34725","0.46785","0.73690","1.07070"
"13.06.2012","Wed","0.16050","0.19360","0.24175","0.34775","0.46785","0.73790","1.07070"
"14.06.2012","Thu","0.16050","0.19560","0.24275","0.34775","0.46785","0.73790","1.07120"
"15.06.2012","Fri","0.16250","0.19560","0.24275","0.34775","0.46785","0.73740","1.06950"
"18.06.2012","Mon","0.16250","0.19560","0.24375","0.34775","0.46785","0.73690","1.06950"
"19.06.2012","Tue","0.16400","0.19660","0.24375","0.34775","0.46785","0.73740","1.06950"
"20.06.2012","Wed","0.16500","0.19660","0.24525","0.34775","0.46760","0.73740","1.06850"
"21.06.2012","Thu","0.16600","0.19610","0.24525","0.34775","0.46760","0.73740","1.06850"
"22.06.2012","Fri","0.16600","0.19610","0.24525","0.34375","0.46160","0.73440","1.06850"
"25.06.2012","Mon","0.16600","0.19610","0.24525","0.34275","0.46060","0.73390","1.06600"
"26.06.2012","Tue","0.16700","0.19610","0.24525","0.34275","0.46060","0.73440","1.06700"
"27.06.2012","Wed","0.16650","0.19500","0.24525","0.34275","0.46060","0.73440","1.06750"
"28.06.2012","Thu","0.16750","0.19510","0.24525","0.34275","0.46060","0.73440","1.06800"
"29.06.2012","Fri","0.16950","0.19610","0.24575","0.34275","0.46060","0.73440","1.06800"
"02.07.2012","Mon","0.16800","0.19610","0.24475","0.34275","0.46060","0.73440","1.06950"
"03.07.2012","Tue","0.17000","0.19810","0.24575","0.34275","0.46060","0.73440","1.06950"
"04.07.2012","Wed","0.17000","0.19960","0.24575","0.34175","0.45960","0.73640","1.06950"
"05.07.2012","Thu","0.17050","0.19960","0.24575","0.34175","0.45960","0.73640","1.06950"
"06.07.2012","Fri","0.17050","0.20060","0.24575","0.34125","0.45760","0.73640","1.06950"
"09.07.2012","Mon","0.17050","0.19960","0.24875","0.34375","0.45760","0.73640","1.06950"
"10.07.2012","Tue","0.17050","0.19960","0.24875","0.34375","0.45760","0.73640","1.06950"
"11.07.2012","Wed","0.16900","0.19960","0.24875","0.34275","0.45610","0.73440","1.06950"
"12.07.2012","Thu","0.16900","0.19960","0.24875","0.34075","0.45510","0.72940","1.06850"
"13.07.2012","Fri","0.16900","0.19960","0.24775","0.34075","0.45510","0.72840","1.06700"
"16.07.2012","Mon","0.16900","0.19960","0.24775","0.34075","0.45510","0.72840","1.06600"
"17.07.2012","Tue","0.16900","0.19960","0.24675","0.33975","0.45510","0.72840","1.06600"
"18.07.2012","Wed","0.16900","0.19960","0.24675","0.33975","0.45510","0.72840","1.06600"
"19.07.2012","Thu","0.16800","0.19960","0.24675","0.33925","0.45310","0.72790","1.06450"
"20.07.2012","Fri","0.16650","0.19910","0.24675","0.33925","0.45210","0.72740","1.06400"
"23.07.2012","Mon","0.16550","0.19910","0.24620","0.33825","0.45110","0.72740","1.06300"
"24.07.2012","Tue","0.16250","0.19710","0.24420","0.33575","0.44810","0.72640","1.06150"
"25.07.2012","Wed","0.16290","0.19700","0.24420","0.33575","0.44810","0.72640","1.06150"
"26.07.2012","Thu","0.16290","0.19900","0.24520","0.33875","0.44710","0.72440","1.06050"
"27.07.2012","Fri","0.16240","0.19900","0.24570","0.33925","0.44660","0.72440","1.06050"
"30.07.2012","Mon","0.16240","0.19500","0.24570","0.33925","0.44460","0.72640","1.05850"
"31.07.2012","Tue","0.16140","0.19650","0.24570","0.33775","0.44260","0.72590","1.05350"
"01.08.2012","Wed","0.15990","0.19550","0.24470","0.33675","0.44160","0.72490","1.04700"
"02.08.2012","Thu","0.15940","0.19500","0.24425","0.33675","0.44185","0.72515","1.04820"
"03.08.2012","Fri","0.15890","0.19350","0.24375","0.33775","0.43935","0.72365","1.04620"
"06.08.2012","Mon","0.15840","0.19300","0.24325","0.33875","0.43885","0.72415","1.04720"
"07.08.2012","Tue","0.15640","0.19000","0.24125","0.33475","0.43785","0.72315","1.04720"
"08.08.2012","Wed","0.15440","0.18750","0.24025","0.33475","0.43675","0.72065","1.04650"
"09.08.2012","Thu","0.15340","0.18550","0.23925","0.33475","0.43750","0.72165","1.04650"
"10.08.2012","Fri","0.15340","0.18550","0.23975","0.33325","0.43700","0.72015","1.04650"
"13.08.2012","Mon","0.15140","0.18550","0.23950","0.33300","0.43450","0.71915","1.04600"
"14.08.2012","Tue","0.15390","0.18650","0.23850","0.33300","0.43650","0.71915","1.04600"
"15.08.2012","Wed","0.15290","0.18650","0.23800","0.33300","0.43450","0.71815","1.04500"
"16.08.2012","Thu","0.15290","0.18650","0.23700","0.33300","0.43350","0.71815","1.04400"
"17.08.2012","Fri","0.15240","0.18650","0.23700","0.33300","0.43450","0.71815","1.04400"
"20.08.2012","Mon","0.15240","0.18600","0.23600","0.33200","0.43350","0.71815","1.04400"
"21.08.2012","Tue","0.15240","0.18600","0.23750","0.33400","0.43350","0.71815","1.04200"
"22.08.2012","Wed","0.15240","0.18500","0.23650","0.33400","0.43075","0.71615","1.04100"
"23.08.2012","Thu","0.15140","0.18600","0.23550","0.33100","0.42685","0.71365","1.04000"
"24.08.2012","Fri","0.15140","0.18500","0.23450","0.33000","0.42485","0.71215","1.03650"
"28.08.2012","Tue","0.15140","0.18600","0.23350","0.32950","0.42275","0.71065","1.03500"
"29.08.2012","Wed","0.15140","0.18500","0.23150","0.32950","0.42175","0.70915","1.03400"
"30.08.2012","Thu","0.15140","0.18400","0.23050","0.32850","0.42075","0.70915","1.03300"
"31.08.2012","Fri","0.15040","0.18400","0.23050","0.32750","0.41825","0.70765","1.03200"
"03.09.2012","Mon","0.15040","0.18300","0.23050","0.32650","0.41435","0.70515","1.02950"
"04.09.2012","Tue","0.15140","0.18200","0.22825","0.32525","0.41185","0.70165","1.02700"
"05.09.2012","Wed","0.15140","0.18300","0.22800","0.32500","0.40985","0.70065","1.02650"
"06.09.2012","Thu","0.15290","0.18700","0.22750","0.32350","0.40835","0.69815","1.02450"
"07.09.2012","Fri","0.15240","0.18700","0.22800","0.32300","0.40775","0.69465","1.02400"
"10.09.2012","Mon","0.15240","0.18650","0.22800","0.32150","0.40425","0.69065","1.01750"
"11.09.2012","Tue","0.15240","0.18650","0.22675","0.31875","0.39875","0.68690","1.01450"
"12.09.2012","Wed","0.15240","0.18550","0.22375","0.31525","0.39425","0.68340","1.00800"
"13.09.2012","Thu","0.15240","0.18475","0.22075","0.30975","0.38875","0.67940","1.00400"
"14.09.2012","Fri","0.15390","0.18425","0.22000","0.30450","0.38525","0.67290","0.99700"
"17.09.2012","Mon","0.15290","0.18425","0.21900","0.30150","0.38075","0.66690","0.99200"
"18.09.2012","Tue","0.15190","0.18375","0.21850","0.30050","0.37875","0.66440","0.98950"
"19.09.2012","Wed","0.15190","0.18375","0.21850","0.30025","0.37575","0.65940","0.98750"
"20.09.2012","Thu","0.15140","0.18275","0.21650","0.29825","0.37300","0.65765","0.98525"
"21.09.2012","Fri","0.15140","0.18175","0.21650","0.29675","0.36925","0.65540","0.98450"
"24.09.2012","Mon","0.15140","0.18175","0.21650","0.29575","0.36725","0.65115","0.98225"
"25.09.2012","Tue","0.15090","0.18150","0.21550","0.29425","0.36350","0.64565","0.97825"
"26.09.2012","Wed","0.15090","0.18125","0.21550","0.29475","0.36225","0.64290","0.97500"
"27.09.2012","Thu","0.15160","0.18125","0.21450","0.29375","0.36025","0.64065","0.97575"
"28.09.2012","Fri","0.15160","0.18100","0.21425","0.29100","0.35850","0.63590","0.97300"
"01.10.2012","Mon","0.15010","0.18100","0.21350","0.28625","0.35525","0.63065","0.96675"
"02.10.2012","Tue","0.15010","0.18300","0.21450","0.28550","0.35400","0.62590","0.96150"
"03.10.2012","Wed","0.15210","0.18100","0.21850","0.28750","0.35250","0.62240","0.95900"
"04.10.2012","Thu","0.15210","0.18150","0.21850","0.28750","0.35225","0.62040","0.95650"
"05.10.2012","Fri","0.15310","0.17900","0.21850","0.28550","0.35125","0.61790","0.95450"
"08.10.2012","Mon","0.15310","0.17900","0.21750","0.28550","0.35025","0.61690","0.95350"
"09.10.2012","Tue","0.15310","0.17800","0.21550","0.28350","0.34675","0.61540","0.95200"
"10.10.2012","Wed","0.15250","0.18000","0.21400","0.28000","0.34275","0.60790","0.94450"
"11.10.2012","Thu","0.15250","0.18100","0.21400","0.27800","0.34025","0.60390","0.94150"
"12.10.2012","Fri","0.15250","0.18100","0.21400","0.27550","0.33425","0.59590","0.93600"
"15.10.2012","Mon","0.15350","0.18200","0.21400","0.27350","0.33025","0.58990","0.92900"
"16.10.2012","Tue","0.15450","0.18000","0.21320","0.26700","0.32475","0.57840","0.91800"
"17.10.2012","Wed","0.15350","0.18000","0.21170","0.26425","0.32075","0.57040","0.90550"
"18.10.2012","Thu","0.15350","0.18100","0.21070","0.26350","0.31875","0.56590","0.90100"
"19.10.2012","Fri","0.15350","0.17800","0.21070","0.26150","0.31725","0.55940","0.89650"
"22.10.2012","Mon","0.15350","0.17800","0.21070","0.26100","0.31575","0.55590","0.89050"
"23.10.2012","Tue","0.15350","0.17700","0.21070","0.26050","0.31525","0.55340","0.88800"
"24.10.2012","Wed","0.15350","0.17770","0.21050","0.26050","0.31425","0.54790","0.88150"
"25.10.2012","Thu","0.15450","0.17670","0.21100","0.26000","0.31325","0.54690","0.88050"
"26.10.2012","Fri","0.15350","0.17670","0.21200","0.26100","0.31325","0.54490","0.88050"
"29.10.2012","Mon","0.15450","0.17970","0.21200","0.26050","0.31275","0.54290","0.87750"
"30.10.2012","Tue","0.15500","0.17970","0.21200","0.26100","0.31275","0.53990","0.87750"
"31.10.2012","Wed","0.15600","0.17870","0.21200","0.26100","0.31275","0.53990","0.87550"
"01.11.2012","Thu","0.15500","0.17670","0.21000","0.26050","0.31275","0.53940","0.87550"
"02.11.2012","Fri","0.15600","0.17770","0.20900","0.26050","0.31275","0.53800","0.87500"
"05.11.2012","Mon","0.15600","0.17870","0.20800","0.25950","0.31175","0.53575","0.87375"
"06.11.2012","Tue","0.15450","0.17820","0.20900","0.25950","0.31175","0.53350","0.87150"
"07.11.2012","Wed","0.15450","0.18020","0.20900","0.25950","0.31000","0.52950","0.86600"
"08.11.2012","Thu","0.15300","0.17820","0.20900","0.25950","0.31000","0.52650","0.86200"
"09.11.2012","Fri","0.15400","0.17920","0.20900","0.25950","0.31000","0.52650","0.86200"
"12.11.2012","Mon","0.15400","0.17970","0.20850","0.25850","0.31000","0.52650","0.86200"
"13.11.2012","Tue","0.15300","0.17820","0.20800","0.25900","0.31000","0.52400","0.86150"
"14.11.2012","Wed","0.15350","0.18020","0.20750","0.25900","0.31000","0.52300","0.86050"
"15.11.2012","Thu","0.15450","0.18020","0.20750","0.25700","0.31100","0.52300","0.85950"
"16.11.2012","Fri","0.15450","0.17720","0.20750","0.25700","0.31150","0.52600","0.86000"
"19.11.2012","Mon","0.15450","0.18020","0.20750","0.25700","0.31150","0.52800","0.86000"
"20.11.2012","Tue","0.15450","0.18020","0.20750","0.25700","0.31050","0.52700","0.86000"
"21.11.2012","Wed","0.15450","0.18020","0.20750","0.25700","0.31150","0.52700","0.86100"
"22.11.2012","Thu","0.15450","0.17920","0.20750","0.25700","0.31150","0.52700","0.86000"
"23.11.2012","Fri","0.15500","0.18120","0.20850","0.25700","0.31150","0.52700","0.85900"
"26.11.2012","Mon","0.15600","0.18320","0.20900","0.25700","0.31150","0.52700","0.86000"
"27.11.2012","Tue","0.15900","0.18620","0.20900","0.25700","0.31150","0.52800","0.86000"
"28.11.2012","Wed","0.16000","0.18620","0.20900","0.25700","0.31050","0.52800","0.86000"
"29.11.2012","Thu","0.16000","0.18720","0.21350","0.25700","0.31050","0.52700","0.86100"
"30.11.2012","Fri","0.16050","0.18520","0.21450","0.25700","0.31050","0.52600","0.86000"
"03.12.2012","Mon","0.16050","0.18520","0.21500","0.25800","0.31050","0.52600","0.86000"
"04.12.2012","Tue","0.16000","0.18520","0.21300","0.25800","0.31050","0.52500","0.85900"
"05.12.2012","Wed","0.16000","0.18520","0.21300","0.25800","0.31050","0.52500","0.85900"
"06.12.2012","Thu","0.16250","0.18620","0.21300","0.25800","0.31050","0.52400","0.85500"
"07.12.2012","Fri","0.16250","0.18620","0.21200","0.25600","0.30950","0.51900","0.85300"
"10.12.2012","Mon","0.16250","0.18720","0.21200","0.25600","0.31050","0.51800","0.85300"
"11.12.2012","Tue","0.16150","0.18420","0.21100","0.25600","0.30950","0.51700","0.85200"
"12.12.2012","Wed","0.16150","0.18320","0.20900","0.25500","0.30950","0.51450","0.84950"
"13.12.2012","Thu","0.16150","0.18320","0.20900","0.25500","0.30800","0.51300","0.84600"
"14.12.2012","Fri","0.16250","0.18320","0.20900","0.25500","0.30800","0.51100","0.84400"
"17.12.2012","Mon","0.16400","0.18520","0.21000","0.25500","0.30900","0.50850","0.84250"
"18.12.2012","Tue","0.16350","0.18520","0.21070","0.25300","0.30900","0.50850","0.84250"
"19.12.2012","Wed","0.16350","0.18620","0.21070","0.25350","0.31000","0.50975","0.84300"
"20.12.2012","Thu","0.16350","0.18820","0.21070","0.25400","0.31000","0.51025","0.84300"
"21.12.2012","Fri","0.16350","0.19020","0.20970","0.25400","0.31000","0.51025","0.84300"
"24.12.2012","Mon","0.16550","0.19220","0.20970","0.25400","0.31000","0.51025","0.84300"
"27.12.2012","Thu","0.16700","0.19970","0.21170","0.25500","0.31100","0.51025","0.84350"
"28.12.2012","Fri","0.16650","0.19420","0.20970","0.25350","0.30800","0.50825","0.84350"
"31.12.2012","Mon","0.16800","0.19270","0.20870","0.25350","0.30600","0.50825","0.84350"
"02.01.2013","Wed","0.16550","0.19120","0.20770","0.25250","0.30500","0.50625","0.84250"
"03.01.2013","Thu","0.16650","0.18570","0.20770","0.25200","0.30500","0.50325","0.83950"
"04.01.2013","Fri","0.16650","0.18470","0.20770","0.25250","0.30500","0.50125","0.83850"
"07.01.2013","Mon","0.16450","0.18470","0.20770","0.25250","0.30500","0.50025","0.83450"
"08.01.2013","Tue","0.16400","0.18320","0.20770","0.25200","0.30500","0.50025","0.83450"
"09.01.2013","Wed","0.16400","0.18320","0.20670","0.25200","0.30500","0.50000","0.83400"
"10.01.2013","Thu","0.16050","0.18170","0.20570","0.25100","0.30500","0.49800","0.82300"
"11.01.2013","Fri","0.15950","0.17970","0.20570","0.25100","0.30400","0.49600","0.82100"
"14.01.2013","Mon","0.15950","0.17970","0.20570","0.25000","0.30400","0.49100","0.81900"
"15.01.2013","Tue","0.15950","0.18070","0.20570","0.25000","0.30300","0.49000","0.81400"
"16.01.2013","Wed","0.16350","0.18070","0.20570","0.25000","0.30300","0.48750","0.80950"
"17.01.2013","Thu","0.15850","0.17670","0.20470","0.25000","0.30200","0.48650","0.81000"
"18.01.2013","Fri","0.15800","0.17670","0.20470","0.24950","0.30200","0.48450","0.80900"
"21.01.2013","Mon","0.15800","0.17770","0.20470","0.24950","0.30200","0.48350","0.80900"
"22.01.2013","Tue","0.16050","0.17670","0.20470","0.24950","0.30200","0.48350","0.80900"
"23.01.2013","Wed","0.15950","0.17570","0.20370","0.24950","0.30100","0.48050","0.80750"
"24.01.2013","Thu","0.15650","0.17420","0.20370","0.24850","0.30050","0.47650","0.79850"
"25.01.2013","Fri","0.15900","0.17670","0.20370","0.24850","0.30050","0.47650","0.79650"
"28.01.2013","Mon","0.16000","0.17770","0.20270","0.24750","0.30150","0.47575","0.79750"
"29.01.2013","Tue","0.15700","0.17570","0.20170","0.24650","0.30050","0.47575","0.79550"
"30.01.2013","Wed","0.15500","0.17370","0.20170","0.24550","0.29850","0.47315","0.79050"
"31.01.2013","Thu","0.15400","0.17170","0.19970","0.24550","0.29800","0.46840","0.78100"
"01.02.2013","Fri","0.15500","0.17270","0.19920","0.24650","0.29550","0.46790","0.77700"
"04.02.2013","Mon","0.15500","0.17270","0.19820","0.24550","0.29550","0.46690","0.77300"
"05.02.2013","Tue","0.15600","0.17270","0.19920","0.24550","0.29550","0.46890","0.77050"
"06.02.2013","Wed","0.15400","0.17220","0.19920","0.24600","0.29300","0.46790","0.76950"
"07.02.2013","Thu","0.15300","0.17270","0.19920","0.24600","0.29200","0.46690","0.76750"
"08.02.2013","Fri","0.15300","0.17320","0.20020","0.24750","0.29200","0.46540","0.76600"
"11.02.2013","Mon","0.15400","0.17270","0.20220","0.24750","0.29310","0.46490","0.76500"
"12.02.2013","Tue","0.15300","0.17170","0.20120","0.24600","0.29210","0.46590","0.76400"
"13.02.2013","Wed","0.15200","0.17170","0.20120","0.24600","0.29010","0.46490","0.76200"
"14.02.2013","Thu","0.15400","0.17370","0.20170","0.24700","0.29010","0.46490","0.76250"
"15.02.2013","Fri","0.15500","0.17570","0.20220","0.24650","0.29010","0.46340","0.76000"
"18.02.2013","Mon","0.15500","0.17470","0.20070","0.24550","0.28910","0.46290","0.76000"
"19.02.2013","Tue","0.15400","0.17470","0.20170","0.24550","0.28910","0.46290","0.75950"
"20.02.2013","Wed","0.15550","0.17370","0.20170","0.24550","0.28910","0.46290","0.75850"
"21.02.2013","Thu","0.15650","0.17270","0.20170","0.24500","0.28810","0.46140","0.75600"
"22.02.2013","Fri","0.15650","0.17320","0.20270","0.24500","0.28810","0.45990","0.75550"
"25.02.2013","Mon","0.15650","0.17470","0.20270","0.24400","0.28660","0.45990","0.75450"
"26.02.2013","Tue","0.15650","0.17320","0.20370","0.24300","0.28660","0.45690","0.75250"
"27.02.2013","Wed","0.15550","0.17270","0.20370","0.24350","0.28710","0.45690","0.75250"
"28.02.2013","Thu","0.15300","0.17170","0.20370","0.24300","0.28710","0.45690","0.75150"
"01.03.2013","Fri","0.15400","0.17070","0.20370","0.24150","0.28410","0.45640","0.74950"
"04.03.2013","Mon","0.15400","0.17170","0.20520","0.24250","0.28310","0.45540","0.74500"
"05.03.2013","Tue","0.15400","0.17070","0.20320","0.24150","0.28110","0.45240","0.74300"
"06.03.2013","Wed","0.15300","0.17070","0.20220","0.24050","0.27960","0.44990","0.73850"
"07.03.2013","Thu","0.15500","0.17170","0.20220","0.24050","0.28060","0.44940","0.73650"
"08.03.2013","Fri","0.15500","0.17170","0.20220","0.24050","0.28010","0.44740","0.73350"
"11.03.2013","Mon","0.15500","0.17270","0.20220","0.24050","0.28010","0.44690","0.73300"
"12.03.2013","Tue","0.15500","0.17270","0.20320","0.24150","0.28110","0.44590","0.73050"
"13.03.2013","Wed","0.15500","0.17270","0.20320","0.24150","0.28010","0.44490","0.73000"
"14.03.2013","Thu","0.15300","0.17170","0.20320","0.24150","0.28010","0.44490","0.72900"
"15.03.2013","Fri","0.15300","0.17170","0.20320","0.24150","0.28010","0.44490","0.73100"
"18.03.2013","Mon","0.15500","0.17270","0.20320","0.24150","0.28010","0.44540","0.73150"
"19.03.2013","Tue","0.15600","0.17470","0.20370","0.24200","0.28210","0.44790","0.73500"
"20.03.2013","Wed","0.15500","0.17370","0.20470","0.24300","0.28410","0.44790","0.73700"
"21.03.2013","Thu","0.15600","0.17520","0.20420","0.24300","0.28410","0.44740","0.73550"
"22.03.2013","Fri","0.15700","0.17520","0.20420","0.24350","0.28460","0.44790","0.73750"
"25.03.2013","Mon","0.15700","0.17520","0.20420","0.24250","0.28310","0.44590","0.73100"
"26.03.2013","Tue","0.15700","0.17620","0.20370","0.24300","0.28360","0.44590","0.73250"
"27.03.2013","Wed","0.15600","0.17520","0.20370","0.24300","0.28360","0.44490","0.73150"
"28.03.2013","Thu","0.15600","0.17520","0.20370","0.24300","0.28260","0.44490","0.73150"
"02.04.2013","Tue","0.15400","0.17520","0.20270","0.24150","0.28210","0.44390","0.72800"
"03.04.2013","Wed","0.15400","0.17120","0.20170","0.24150","0.28110","0.44240","0.72500"
"04.04.2013","Thu","0.15400","0.17120","0.20030","0.24030","0.28040","0.44240","0.72300"
"05.04.2013","Fri","0.15400","0.17120","0.20030","0.24030","0.27940","0.44190","0.72100"
"08.04.2013","Mon","0.15500","0.17170","0.20030","0.24030","0.27940","0.44190","0.72100"
"09.04.2013","Tue","0.15500","0.17270","0.19930","0.24030","0.27810","0.44190","0.72100"
"10.04.2013","Wed","0.15500","0.17270","0.19930","0.24030","0.27710","0.43990","0.72100"
"11.04.2013","Thu","0.15500","0.17420","0.19870","0.24030","0.27710","0.43890","0.72000"
"12.04.2013","Fri","0.15700","0.17520","0.19970","0.24030","0.27760","0.43790","0.71900"
"15.04.2013","Mon","0.15700","0.17520","0.19970","0.24030","0.27760","0.43790","0.71900"
"16.04.2013","Tue","0.15700","0.17420","0.20020","0.24030","0.27710","0.43640","0.71750"
"17.04.2013","Wed","0.15700","0.17470","0.19920","0.23980","0.27610","0.43290","0.71500"
"18.04.2013","Thu","0.15700","0.17470","0.19920","0.23980","0.27610","0.43290","0.71500"
"19.04.2013","Fri","0.15600","0.17370","0.19920","0.23980","0.27610","0.43340","0.71500"
"22.04.2013","Mon","0.15500","0.17170","0.19920","0.23980","0.27510","0.43290","0.71550"
"23.04.2013","Tue","0.15400","0.17170","0.20020","0.23980","0.27560","0.43140","0.71100"
"24.04.2013","Wed","0.15200","0.16970","0.19820","0.23980","0.27560","0.43140","0.71200"
"25.04.2013","Thu","0.15000","0.16920","0.19820","0.23980","0.27560","0.43040","0.71100"
"26.04.2013","Fri","0.14900","0.16920","0.19820","0.23980","0.27560","0.43040","0.71050"
"29.04.2013","Mon","0.14800","0.16820","0.19820","0.23930","0.27410","0.42990","0.70850"
"30.04.2013","Tue","0.14700","0.16670","0.19820","0.23780","0.27310","0.42540","0.70450"
"01.05.2013","Wed","0.14800","0.16670","0.19820","0.23790","0.27310","0.42540","0.70400"
"02.05.2013","Thu","0.15000","0.16770","0.19820","0.23740","0.27310","0.42540","0.70310"
"03.05.2013","Fri","0.15000","0.16720","0.19820","0.23740","0.27510","0.42540","0.70210"
"07.05.2013","Tue","0.14850","0.16720","0.19920","0.23740","0.27510","0.42840","0.70310"
"08.05.2013","Wed","0.14850","0.16770","0.19920","0.23740","0.27510","0.42840","0.70310"
"09.05.2013","Thu","0.14750","0.16720","0.19920","0.23740","0.27510","0.42740","0.70210"
"10.05.2013","Fri","0.14600","0.16470","0.19920","0.23740","0.27510","0.42640","0.70110"
"13.05.2013","Mon","0.14650","0.16520","0.19920","0.23600","0.27510","0.42640","0.70110"
"14.05.2013","Tue","0.14600","0.16520","0.19820","0.23500","0.27410","0.42340","0.69510"
"15.05.2013","Wed","0.14500","0.16520","0.19820","0.23500","0.27410","0.42090","0.68989"
"16.05.2013","Thu","0.14700","0.16520","0.19820","0.23450","0.27410","0.41990","0.68989"
"17.05.2013","Fri","0.14650","0.16371","0.19678","0.23350","0.27360","0.41940","0.68839"
"20.05.2013","Mon","0.14640","0.16391","0.19618","0.23350","0.27310","0.41840","0.68739"
"21.05.2013","Tue","0.14640","0.16371","0.19628","0.23200","0.27410","0.41840","0.68589"
"22.05.2013","Wed","0.14250","0.16271","0.19528","0.23100","0.27375","0.41840","0.68589"
"23.05.2013","Thu","0.13890","0.16071","0.19328","0.23050","0.27275","0.41740","0.68589"
"24.05.2013","Fri","0.13500","0.15921","0.19328","0.23050","0.27275","0.41740","0.68589"
"28.05.2013","Tue","0.13370","0.15921","0.19278","0.22950","0.27275","0.41526","0.68400"
"29.05.2013","Wed","0.13490","0.15971","0.19378","0.23100","0.27575","0.41626","0.69070"
"30.05.2013","Thu","0.13410","0.15951","0.19378","0.23050","0.27465","0.41626","0.68800"
"31.05.2013","Fri","0.13220","0.15901","0.19428","0.22836","0.27525","0.41426","0.68920"
"03.06.2013","Mon","0.13380","0.15851","0.19398","0.22920","0.27325","0.41526","0.69020"
"04.06.2013","Tue","0.13430","0.15851","0.19328","0.22966","0.27395","0.41176","0.68720"
"05.06.2013","Wed","0.13300","0.15851","0.19328","0.23016","0.27445","0.41276","0.68620"
"06.06.2013","Thu","0.13300","0.15851","0.19288","0.22986","0.27425","0.41026","0.68520"
"07.06.2013","Fri","0.13260","0.15851","0.19238","0.23026","0.27515","0.40976","0.68520"
"10.06.2013","Mon","0.13290","0.15851","0.19250","0.23066","0.27415","0.41126","0.68320"
"11.06.2013","Tue","0.13140","0.15851","0.19250","0.22876","0.27225","0.41126","0.68470"
"12.06.2013","Wed","0.13140","0.15951","0.19250","0.22976","0.27325","0.41376","0.68320"
"13.06.2013","Thu","0.13050","0.15901","0.19250","0.23076","0.27325","0.41476","0.67870"
"14.06.2013","Fri","0.12900","0.15901","0.19250","0.23026","0.27275","0.41126","0.66910"
"17.06.2013","Mon","0.13080","0.15901","0.19160","0.23046","0.27325","0.41126","0.66810"
"18.06.2013","Tue","0.12830","0.15981","0.19160","0.23046","0.27225","0.40926","0.66810"
"19.06.2013","Wed","0.12710","0.15981","0.19160","0.22896","0.27175","0.40926","0.66810"
"20.06.2013","Thu","0.12690","0.15901","0.19300","0.23210","0.27255","0.41326","0.68045"
"21.06.2013","Fri","0.13030","0.16001","0.19300","0.23280","0.27275","0.41380","0.68295"
"24.06.2013","Mon","0.13160","0.16251","0.19535","0.23536","0.27675","0.42541","0.70315"
"25.06.2013","Tue","0.13210","0.16071","0.19435","0.23536","0.27610","0.42341","0.70115"
"26.06.2013","Wed","0.13190","0.16371","0.19535","0.23636","0.27560","0.42191","0.69765"
"27.06.2013","Thu","0.12890","0.16051","0.19505","0.23616","0.27400","0.41680","0.69065"
"28.06.2013","Fri","0.12500","0.16073","0.19465","0.23556","0.27310","0.41340","0.68565"
"01.07.2013","Mon","0.12450","0.16073","0.19580","0.23696","0.27310","0.41440","0.69015"
"02.07.2013","Tue","0.12630","0.15923","0.19528","0.23664","0.27290","0.41290","0.68815"
"03.07.2013","Wed","0.12430","0.15923","0.19478","0.23764","0.27390","0.41451","0.69065"
"04.07.2013","Thu","0.12430","0.15953","0.19478","0.23734","0.27090","0.41440","0.69165"
"05.07.2013","Fri","0.12530","0.16003","0.19478","0.23684","0.26990","0.40990","0.68965"
"08.07.2013","Mon","0.12430","0.15873","0.19278","0.23554","0.26860","0.41040","0.69415"
"09.07.2013","Tue","0.12510","0.15823","0.19276","0.23604","0.26910","0.40840","0.69165"
"10.07.2013","Wed","0.12510","0.15773","0.19213","0.23504","0.26910","0.40840","0.69365"
"11.07.2013","Thu","0.12090","0.15883","0.19103","0.23354","0.26810","0.40400","0.68835"
"12.07.2013","Fri","0.12020","0.15823","0.19193","0.23304","0.26760","0.40200","0.68585"
"15.07.2013","Mon","0.11979","0.15773","0.19193","0.23304","0.26760","0.40350","0.68985"
"16.07.2013","Tue","0.11894","0.15673","0.19053","0.23134","0.26620","0.40200","0.68719"
"17.07.2013","Wed","0.11768","0.15673","0.19153","0.23134","0.26620","0.40000","0.68419"
"18.07.2013","Thu","0.11812","0.15673","0.19153","0.23159","0.26620","0.39800","0.68094"
"19.07.2013","Fri","0.11746","0.15423","0.19103","0.23109","0.26470","0.39750","0.68094"
"22.07.2013","Mon","0.12021","0.15373","0.19053","0.22929","0.26470","0.39650","0.68094"
"23.07.2013","Tue","0.11935","0.15373","0.19003","0.23049","0.26590","0.39650","0.67594"
"24.07.2013","Wed","0.11965","0.15423","0.18933","0.22889","0.26430","0.39650","0.67544"
"25.07.2013","Thu","0.11938","0.15152","0.18643","0.22889","0.26380","0.39650","0.67594"
"26.07.2013","Fri","0.11874","0.15150","0.18643","0.22749","0.26500","0.39550","0.67369"
"29.07.2013","Mon","0.11980","0.15217","0.18643","0.22749","0.26600","0.39550","0.67319"
"30.07.2013","Tue","0.11900","0.15083","0.18723","0.22749","0.26500","0.39700","0.67319"
"31.07.2013","Wed","0.11870","0.15033","0.18673","0.22789","0.26560","0.39650","0.67319"
"01.08.2013","Thu","0.11760","0.15033","0.18593","0.22789","0.26560","0.39700","0.67319"
"02.08.2013","Fri","0.11703","0.15033","0.18593","0.22789","0.26660","0.39650","0.67419"
